id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1888098835194376660","2025-02-08 13:33:36 +08:00","RT @AccentInvesting: Money can't buy happiness, but poverty can't buy anything.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1804907407442620585","null",0,54,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888098835194376660"
"1888252011814015149","2025-02-08 23:42:16 +08:00","The person you become in five years will be determined by:\n\n- The people you spend time with today\n\n- The conversation you have today\n\n- The choices you make today\n\n- The books you read today\n\n- The food you eat today\n\nChoose wisely today so that your life is different later on.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",161,36,44,1,8,9891,false,false,false,"https://twitter.com/AccentInvesting/status/1888252011814015149"
"1888297374298112195","2025-02-09 02:42:31 +08:00","RT @AccentInvesting: The person you become in five years will be determined by:\n\n- The people you spend time with today\n\n- The conversation…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888252011814015149","null",0,36,0,0,0,1,false,false,false,"https://twitter.com/AccentInvesting/status/1888297374298112195"
"1888426868451184764","2025-02-09 11:17:05 +08:00","Avoid lifestyle creep, live below your means, and build wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",166,20,13,0,9,8488,false,false,false,"https://twitter.com/AccentInvesting/status/1888426868451184764"
"1888461217934499877","2025-02-09 13:33:34 +08:00","RT @AccentInvesting: If you are in your 20s and 30s, this is the best advice to put yourself ahead of 99% of people your age:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1813552020558651558","null",0,59,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888461217934499877"
"1888588549705838737","2025-02-09 21:59:33 +08:00","Take care of your money today and it will take care of you and your family tomorrow.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",147,23,8,0,10,7643,false,false,false,"https://twitter.com/AccentInvesting/status/1888588549705838737"
"1888633834821824580","2025-02-10 00:59:29 +08:00","RT @AccentInvesting: Take care of your money today and it will take care of you and your family tomorrow.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888588549705838737","null",0,23,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888633834821824580"
"1888639445122814343","2025-02-10 01:21:47 +08:00","RT @AccentInvesting: Avoid lifestyle creep, live below your means, and build wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888426868451184764","null",0,20,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888639445122814343"
"1888692723915399215","2025-02-10 04:53:30 +08:00","If you do not make an effort to become an owner, you will always work for someone.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",121,19,9,0,11,6139,false,false,false,"https://twitter.com/AccentInvesting/status/1888692723915399215"
"1888738014102257770","2025-02-10 07:53:28 +08:00","RT @AccentInvesting: If you do not make an effort to become an owner, you will always work for someone.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888692723915399215","null",0,19,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888738014102257770"
"1888752802568057096","2025-02-10 08:52:14 +08:00","Change your mindset to change your life ! https://t.co/f8iRx1mKGU","[{""type"":""photo"",""url"":""https://t.co/f8iRx1mKGU"",""thumbnail"":""https://pbs.twimg.com/media/GjYyqZQXEAA7OoC?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GjYyqZQXEAA7OoC?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",100,17,20,0,6,9631,false,false,false,"https://twitter.com/AccentInvesting/status/1888752802568057096"
"1888798184886911025","2025-02-10 11:52:34 +08:00","RT @AccentInvesting: Change your mindset to change your life ! https://t.co/f8iRx1mKGU","[{""type"":""photo"",""url"":""https://t.co/f8iRx1mKGU"",""thumbnail"":""https://pbs.twimg.com/media/GjYyqZQXEAA7OoC?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GjYyqZQXEAA7OoC?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888752802568057096","null",0,17,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888798184886911025"
"1888823602792878511","2025-02-10 13:33:34 +08:00","RT @AccentInvesting: The real flex is making money with your money rather than your time.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1727283248424690148","null",0,57,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888823602792878511"
"1888842219584405890","2025-02-10 14:47:32 +08:00","RT @AccentInvesting: If you are in your 20s, avoid these financial traps to be 10 years ahead of people your age:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1878792493392687143","null",0,44,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888842219584405890"
"1888908152269131996","2025-02-10 19:09:32 +08:00","Life's greatest luxuries are:\n\n— Great health\n— A good family\n— Peace of mind\n— Freedom and options\n\nThis is the true meaning of wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",91,16,12,0,11,5631,false,false,false,"https://twitter.com/AccentInvesting/status/1888908152269131996"
"1888928539732254845","2025-02-10 20:30:33 +08:00","Your salary is your most powerful tool to build wealth.\n\nYou can either use it for:\n\n- Designers\n- Lavish lifestyle\n- Parties\n- Clothes\n- Appearance\n\nOr you can use it for:\n\n- Books\n- Investing\n- Side hustles\n- Assets\n- Financial freedom\n\nChoose wisely !!!","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",176,26,26,2,16,9512,false,false,false,"https://twitter.com/AccentInvesting/status/1888928539732254845"
"1888937658358895070","2025-02-10 21:06:47 +08:00","The financial advice you need to know about to be better than 99% of people:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",63,8,49,1,15,29220,false,false,false,"https://twitter.com/AccentInvesting/status/1888937658358895070"
"1888937696019595634","2025-02-10 21:06:56 +08:00","• Do not buy individual stocks\n\nThere are not many people who beat the market consistently.\n\nYou will lose your money and be hesitant to invest it.\n\nLook into index funds.\n\nAdvantages:\n\n- Low cost\n- Great performance\n- Diversified\n- No expertise\n- Low turnover","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1888937693217734820","null","null",5,0,2,0,2,1709,false,false,false,"https://twitter.com/AccentInvesting/status/1888937696019595634"
"1888937698787721464","2025-02-10 21:06:56 +08:00","If you enjoyed this thread, please like, comment, and retweet the first tweet.\n\nI write about:\n\n- Personal Finance\n- Investing\n- Wealth\n\nFollow me @AccentInvesting to get more tips.\n\nSubscribe and get a Free guide on 5 ETFs to hold for life: https://t.co/Id5i5yY4ce","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","1888937696019595634","null","1888937658358895070",6,0,0,0,1,2646,false,false,false,"https://twitter.com/AccentInvesting/status/1888937698787721464"
"1888937795496087871","2025-02-10 21:07:19 +08:00","RT @iamcoriarnold: If you're sick of being broke, stop using these 7 excuses below:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888914714089926816","null",0,5,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888937795496087871"
"1888953445324874160","2025-02-10 22:09:31 +08:00","RT @AccentInvesting: Life's greatest luxuries are:\n\n— Great health\n— A good family\n— Peace of mind\n— Freedom and options\n\nThis is the true…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888908152269131996","null",0,16,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1888953445324874160"
"1888996565689245735","2025-02-11 01:00:51 +08:00","Spending time poorly is worse than wasting money, so pick your time wisely.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",145,25,16,1,11,8694,false,false,false,"https://twitter.com/AccentInvesting/status/1888996565689245735"
"1889041841741295891","2025-02-11 04:00:46 +08:00","RT @AccentInvesting: Spending time poorly is worse than wasting money, so pick your time wisely.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888996565689245735","null",0,25,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889041841741295891"
"1889126856504348823","2025-02-11 09:38:35 +08:00","RT @AccentInvesting: First, use your 9-to-5 to start a side hustle.\n\nThen, use your side hustle to generate passive income.\n\nFinally, your…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1878849570202931515","null",0,43,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889126856504348823"
"1889172394482221551","2025-02-11 12:39:32 +08:00","RT @AccentInvesting: If you are in your 20s, here is the best financial advice to ensure that you build wealth in your 30s and 40s:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1879156648616329343","null",0,41,0,0,0,1,false,false,false,"https://twitter.com/AccentInvesting/status/1889172394482221551"
"1889185996538827027","2025-02-11 13:33:35 +08:00","RT @AccentInvesting: 5 upgrades to be unstoppable:\n\n- Your health\n- Your finances\n- Your mindset\n- Your work ethic\n- Your surrounding\n\nOnce…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1682058094472224770","null",0,53,0,0,0,1,false,false,false,"https://twitter.com/AccentInvesting/status/1889185996538827027"
"1889246652407349536","2025-02-11 17:34:37 +08:00","RT @AccentInvesting: Your net worth is an indicator of your attitude.\n\nThink big, take calculated risks, and watch your wealth grow.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1879009515682631770","null",0,40,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889246652407349536"
"1889270539035754843","2025-02-11 19:09:32 +08:00","Money may not be the solution to all problems, but it certainly solves many of them.\n\nThat is a good start.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",79,7,6,0,11,4905,false,false,false,"https://twitter.com/AccentInvesting/status/1889270539035754843"
"1889279552137949547","2025-02-11 19:45:21 +08:00","RT @AccentInvesting: Your salary is your most powerful tool to build wealth.\n\nYou can either use it for:\n\n- Designers\n- Lavish lifestyle\n-…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888928539732254845","null",0,26,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889279552137949547"
"1889279997728198862","2025-02-11 19:47:07 +08:00","RT @AccentInvesting: The financial advice you need to know about to be better than 99% of people:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1888937658358895070","null",0,8,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1889279997728198862"
"1889299373172895996","2025-02-11 21:04:06 +08:00","I came from a poor family, and in less than 10 years, I grew my investment portfolio from $15,000 to more than $500,000.\n\nAll I did were some simple things that anyone can do.\n\nHere's how you can do it:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",196,25,146,2,8,97708,false,false,false,"https://twitter.com/AccentInvesting/status/1889299373172895996"
